Date,LGA,Confirmed cases (ever),Active cases (current),
25/06/2020,KINGSTON,29,2,
26/06/2020,KINGSTON,29,2,
27/06/2020,KINGSTON,29,2,
28/06/2020,KINGSTON,31,4,
29/06/2020,KINGSTON,34,7,
30/06/2020,KINGSTON,34,5,
1/07/2020,KINGSTON,34,4,
2/07/2020,KINGSTON,34,4,
3/07/2020,KINGSTON,35,4,
4/07/2020,KINGSTON,35,3,
5/07/2020,KINGSTON,35,2,
6/07/2020,KINGSTON,35,2,
7/07/2020,KINGSTON,35,1,
8/07/2020,KINGSTON,36,2,
9/07/2020,KINGSTON,37,3,
10/07/2020,KINGSTON,38,3,
11/07/2020,KINGSTON,39,4,
12/07/2020,KINGSTON,40,5,
13/07/2020,KINGSTON,40,5,
14/07/2020,KINGSTON,41,5,
15/07/2020,KINGSTON,43,7,
16/07/2020,KINGSTON,47,11,
17/07/2020,KINGSTON,49,13,
18/07/2020,KINGSTON,49,14,
19/07/2020,KINGSTON,49,14,
20/07/2020,KINGSTON,57,20,
21/07/2020,KINGSTON,63,26,
22/07/2020,KINGSTON,71,33,
23/07/2020,KINGSTON,72,33,
24/07/2020,KINGSTON,78,38,
25/07/2020,KINGSTON,82,42,
26/07/2020,KINGSTON,86,46,
27/07/2020,KINGSTON,100,55,
28/07/2020,KINGSTON,103,57,
29/07/2020,KINGSTON,103,56,
30/07/2020,KINGSTON,108,57,
7/05/2020,KNOX,13,1,
8/05/2020,KNOX,13,1,
9/05/2020,KNOX,13,1,
10/05/2020,KNOX,13,1,
11/05/2020,KNOX,13,1,
12/05/2020,KNOX,13,1,
13/05/2020,KNOX,13,0,
14/05/2020,KNOX,13,0,
15/05/2020,KNOX,13,0,
16/05/2020,KNOX,13,0,
17/05/2020,KNOX,13,0,
18/05/2020,KNOX,13,0,
19/05/2020,KNOX,13,0,
20/05/2020,KNOX,13,0,
21/05/2020,KNOX,13,0,
22/05/2020,KNOX,13,0,
23/05/2020,KNOX,13,0,
24/05/2020,KNOX,13,0,
25/05/2020,KNOX,13,0,
26/05/2020,KNOX,13,0,
27/05/2020,KNOX,13,0,
28/05/2020,KNOX,13,0,
29/05/2020,KNOX,13,0,
30/05/2020,KNOX,14,1,
31/05/2020,KNOX,14,1,
1/06/2020,KNOX,15,2,
2/06/2020,KNOX,15,2,
3/06/2020,KNOX,15,2,
4/06/2020,KNOX,15,2,
5/06/2020,KNOX,15,2,
6/06/2020,KNOX,15,2,
7/06/2020,KNOX,15,2,
8/06/2020,KNOX,15,2,
9/06/2020,KNOX,15,2,
10/06/2020,KNOX,15,2,
11/06/2020,KNOX,15,2,
12/06/2020,KNOX,15,2,
13/06/2020,KNOX,15,2,
14/06/2020,KNOX,15,0,
15/06/2020,KNOX,15,0,
16/06/2020,KNOX,16,0,
17/06/2020,KNOX,16,1,
18/06/2020,KNOX,16,1,
19/06/2020,KNOX,17,2,
20/06/2020,KNOX,17,2,
21/06/2020,KNOX,18,3,
22/06/2020,KNOX,18,3,
23/06/2020,KNOX,18,3,
24/06/2020,KNOX,19,4,
25/06/2020,KNOX,21,4,
26/06/2020,KNOX,24,7,
27/06/2020,KNOX,23,6,
28/06/2020,KNOX,23,6,
29/06/2020,KNOX,23,6,
30/06/2020,KNOX,23,3,
1/07/2020,KNOX,23,3,
2/07/2020,KNOX,23,3,
3/07/2020,KNOX,23,3,
4/07/2020,KNOX,23,0,
5/07/2020,KNOX,24,1,
6/07/2020,KNOX,26,3,
7/07/2020,KNOX,27,4,
8/07/2020,KNOX,27,4,
9/07/2020,KNOX,27,3,
10/07/2020,KNOX,27,3,
11/07/2020,KNOX,29,5,
12/07/2020,KNOX,30,6,
13/07/2020,KNOX,30,6,
14/07/2020,KNOX,30,6,
15/07/2020,KNOX,30,5,
16/07/2020,KNOX,31,6,
17/07/2020,KNOX,35,10,
18/07/2020,KNOX,36,9,
19/07/2020,KNOX,39,13,
20/07/2020,KNOX,40,12,
21/07/2020,KNOX,42,14,
22/07/2020,KNOX,46,18,
23/07/2020,KNOX,50,22,
24/07/2020,KNOX,51,22,
25/07/2020,KNOX,55,26,
26/07/2020,KNOX,62,33,
27/07/2020,KNOX,67,36,
28/07/2020,KNOX,68,38,
29/07/2020,KNOX,72,41,
30/07/2020,KNOX,75,44,
7/05/2020,LATROBE,7,0,
8/05/2020,LATROBE,7,0,
9/05/2020,LATROBE,7,0,
10/05/2020,LATROBE,7,0,
11/05/2020,LATROBE,7,0,
12/05/2020,LATROBE,7,0,
13/05/2020,LATROBE,7,0,
14/05/2020,LATROBE,7,0,
15/05/2020,LATROBE,7,0,
16/05/2020,LATROBE,7,0,
17/05/2020,LATROBE,7,0,
18/05/2020,LATROBE,7,0,
19/05/2020,LATROBE,7,0,
20/05/2020,LATROBE,7,0,
21/05/2020,LATROBE,7,0,
22/05/2020,LATROBE,7,0,
23/05/2020,LATROBE,7,0,
24/05/2020,LATROBE,7,0,
25/05/2020,LATROBE,7,0,
26/05/2020,LATROBE,7,0,
27/05/2020,LATROBE,7,0,
28/05/2020,LATROBE,7,0,
29/05/2020,LATROBE,7,0,
30/05/2020,LATROBE,7,0,
31/05/2020,LATROBE,7,0,
1/06/2020,LATROBE,7,0,
2/06/2020,LATROBE,7,0,
3/06/2020,LATROBE,7,0,
4/06/2020,LATROBE,7,0,
5/06/2020,LATROBE,7,0,
6/06/2020,LATROBE,7,0,
7/06/2020,LATROBE,7,0,
8/06/2020,LATROBE,7,0,
9/06/2020,LATROBE,7,0,
10/06/2020,LATROBE,7,0,
11/06/2020,LATROBE,7,0,
12/06/2020,LATROBE,7,0,
13/06/2020,LATROBE,7,0,
14/06/2020,LATROBE,7,0,
15/06/2020,LATROBE,7,0,
16/06/2020,LATROBE,7,0,
17/06/2020,LATROBE,7,0,
18/06/2020,LATROBE,7,0,
19/06/2020,LATROBE,7,0,
20/06/2020,LATROBE,7,0,
21/06/2020,LATROBE,7,0,
22/06/2020,LATROBE,8,1,
23/06/2020,LATROBE,8,1,
24/06/2020,LATROBE,8,1,
25/06/2020,LATROBE,8,1,
26/06/2020,LATROBE,8,1,
27/06/2020,LATROBE,8,1,
28/06/2020,LATROBE,8,1,
29/06/2020,LATROBE,9,1,
30/06/2020,LATROBE,9,1,
1/07/2020,LATROBE,9,1,
2/07/2020,LATROBE,9,1,
3/07/2020,LATROBE,9,1,
4/07/2020,LATROBE,9,0,
5/07/2020,LATROBE,9,1,
6/07/2020,LATROBE,9,1,
7/07/2020,LATROBE,9,1,
8/07/2020,LATROBE,9,1,
9/07/2020,LATROBE,9,0,
10/07/2020,LATROBE,9,0,
11/07/2020,LATROBE,9,0,
12/07/2020,LATROBE,9,0,
13/07/2020,LATROBE,9,0,
14/07/2020,LATROBE,10,1,
15/07/2020,LATROBE,10,1,
16/07/2020,LATROBE,11,2,
17/07/2020,LATROBE,11,2,
18/07/2020,LATROBE,11,2,
19/07/2020,LATROBE,12,3,
20/07/2020,LATROBE,12,3,
21/07/2020,LATROBE,12,3,
22/07/2020,LATROBE,13,4,
23/07/2020,LATROBE,13,4,
24/07/2020,LATROBE,13,4,
25/07/2020,LATROBE,13,4,
26/07/2020,LATROBE,13,4,
27/07/2020,LATROBE,15,6,
28/07/2020,LATROBE,15,6,
29/07/2020,LATROBE,15,6,
30/07/2020,LATROBE,15,6,
7/05/2020,LODDON,3,0,
8/05/2020,LODDON,3,0,
9/05/2020,LODDON,3,0,
10/05/2020,LODDON,3,0,
11/05/2020,LODDON,3,0,
12/05/2020,LODDON,3,0,
13/05/2020,LODDON,3,0,
14/05/2020,LODDON,3,0,
15/05/2020,LODDON,4,0,
16/05/2020,LODDON,3,0,
17/05/2020,LODDON,3,0,
18/05/2020,LODDON,4,1,
19/05/2020,LODDON,4,1,
20/05/2020,LODDON,4,1,
21/05/2020,LODDON,4,1,
22/05/2020,LODDON,3,0,
23/05/2020,LODDON,3,0,
24/05/2020,LODDON,3,0,
25/05/2020,LODDON,3,0,
26/05/2020,LODDON,3,0,
27/05/2020,LODDON,3,0,
28/05/2020,LODDON,3,0,
29/05/2020,LODDON,3,0,
30/05/2020,LODDON,3,0,
31/05/2020,LODDON,3,0,
1/06/2020,LODDON,3,0,
2/06/2020,LODDON,3,0,
3/06/2020,LODDON,3,0,
4/06/2020,LODDON,3,0,
5/06/2020,LODDON,3,0,
6/06/2020,LODDON,3,0,
7/06/2020,LODDON,3,0,
8/06/2020,LODDON,3,0,
9/06/2020,LODDON,3,0,
10/06/2020,LODDON,3,0,
11/06/2020,LODDON,3,0,
12/06/2020,LODDON,3,0,
13/06/2020,LODDON,3,0,
14/06/2020,LODDON,3,0,
15/06/2020,LODDON,3,0,
16/06/2020,LODDON,3,0,
17/06/2020,LODDON,3,0,
18/06/2020,LODDON,3,0,
19/06/2020,LODDON,3,0,
20/06/2020,LODDON,3,0,
21/06/2020,LODDON,3,0,
22/06/2020,LODDON,3,0,
23/06/2020,LODDON,3,0,
24/06/2020,LODDON,3,0,
25/06/2020,LODDON,3,0,
26/06/2020,LODDON,3,0,
27/06/2020,LODDON,3,0,
28/06/2020,LODDON,3,0,
29/06/2020,LODDON,3,0,
30/06/2020,LODDON,3,0,
1/07/2020,LODDON,3,0,
2/07/2020,LODDON,3,0,
3/07/2020,LODDON,3,0,
4/07/2020,LODDON,3,0,
5/07/2020,LODDON,3,0,
6/07/2020,LODDON,3,0,
7/07/2020,LODDON,3,0,
8/07/2020,LODDON,3,0,
9/07/2020,LODDON,3,0,
10/07/2020,LODDON,3,0,
11/07/2020,LODDON,3,0,
12/07/2020,LODDON,3,0,
13/07/2020,LODDON,3,0,
14/07/2020,LODDON,3,0,
15/07/2020,LODDON,3,0,
16/07/2020,LODDON,3,0,
17/07/2020,LODDON,3,0,
18/07/2020,LODDON,3,0,
19/07/2020,LODDON,3,0,
20/07/2020,LODDON,4,1,
21/07/2020,LODDON,4,1,
22/07/2020,LODDON,4,1,
23/07/2020,LODDON,4,1,
24/07/2020,LODDON,4,1,
25/07/2020,LODDON,4,1,
26/07/2020,LODDON,5,2,
27/07/2020,LODDON,5,2,
28/07/2020,LODDON,5,2,
29/07/2020,LODDON,5,2,
30/07/2020,LODDON,5,2,
7/05/2020,MACEDON RANGES,8,1,
8/05/2020,MACEDON RANGES,8,1,
9/05/2020,MACEDON RANGES,8,1,
10/05/2020,MACEDON RANGES,8,1,
11/05/2020,MACEDON RANGES,8,1,
12/05/2020,MACEDON RANGES,8,1,
13/05/2020,MACEDON RANGES,8,1,
14/05/2020,MACEDON RANGES,8,1,
15/05/2020,MACEDON RANGES,8,1,
16/05/2020,MACEDON RANGES,8,1,
17/05/2020,MACEDON RANGES,8,1,
18/05/2020,MACEDON RANGES,9,2,
19/05/2020,MACEDON RANGES,9,2,
20/05/2020,MACEDON RANGES,9,2,
21/05/2020,MACEDON RANGES,9,2,
22/05/2020,MACEDON RANGES,9,2,
23/05/2020,MACEDON RANGES,9,1,
24/05/2020,MACEDON RANGES,9,1,
25/05/2020,MACEDON RANGES,9,1,
26/05/2020,MACEDON RANGES,9,1,
27/05/2020,MACEDON RANGES,9,1,
28/05/2020,MACEDON RANGES,9,0,
29/05/2020,MACEDON RANGES,9,0,
30/05/2020,MACEDON RANGES,9,0,
31/05/2020,MACEDON RANGES,9,0,
1/06/2020,MACEDON RANGES,9,0,
2/06/2020,MACEDON RANGES,9,0,
3/06/2020,MACEDON RANGES,9,0,
4/06/2020,MACEDON RANGES,9,0,
5/06/2020,MACEDON RANGES,9,0,
6/06/2020,MACEDON RANGES,9,0,
7/06/2020,MACEDON RANGES,9,0,
8/06/2020,MACEDON RANGES,9,0,
9/06/2020,MACEDON RANGES,9,0,
10/06/2020,MACEDON RANGES,9,0,
11/06/2020,MACEDON RANGES,9,0,
12/06/2020,MACEDON RANGES,9,0,
13/06/2020,MACEDON RANGES,9,0,
14/06/2020,MACEDON RANGES,9,0,
15/06/2020,MACEDON RANGES,9,0,
16/06/2020,MACEDON RANGES,9,0,
17/06/2020,MACEDON RANGES,10,1,
18/06/2020,MACEDON RANGES,10,1,
19/06/2020,MACEDON RANGES,9,0,
20/06/2020,MACEDON RANGES,9,0,
21/06/2020,MACEDON RANGES,9,0,
22/06/2020,MACEDON RANGES,9,0,
23/06/2020,MACEDON RANGES,9,0,
24/06/2020,MACEDON RANGES,9,0,
25/06/2020,MACEDON RANGES,9,0,
26/06/2020,MACEDON RANGES,9,0,
27/06/2020,MACEDON RANGES,9,0,
28/06/2020,MACEDON RANGES,9,0,
29/06/2020,MACEDON RANGES,9,0,
30/06/2020,MACEDON RANGES,9,0,
1/07/2020,MACEDON RANGES,9,0,
2/07/2020,MACEDON RANGES,9,0,
3/07/2020,MACEDON RANGES,9,0,
4/07/2020,MACEDON RANGES,9,0,
5/07/2020,MACEDON RANGES,9,0,
6/07/2020,MACEDON RANGES,9,0,
7/07/2020,MACEDON RANGES,9,0,
8/07/2020,MACEDON RANGES,9,0,
9/07/2020,MACEDON RANGES,9,0,
10/07/2020,MACEDON RANGES,9,0,
11/07/2020,MACEDON RANGES,9,0,
12/07/2020,MACEDON RANGES,10,1,
13/07/2020,MACEDON RANGES,10,1,
14/07/2020,MACEDON RANGES,10,1,
15/07/2020,MACEDON RANGES,12,3,
16/07/2020,MACEDON RANGES,12,3,
17/07/2020,MACEDON RANGES,12,3,
18/07/2020,MACEDON RANGES,13,4,
19/07/2020,MACEDON RANGES,13,4,
20/07/2020,MACEDON RANGES,14,5,
21/07/2020,MACEDON RANGES,14,4,
22/07/2020,MACEDON RANGES,14,4,
23/07/2020,MACEDON RANGES,15,5,
24/07/2020,MACEDON RANGES,16,6,
25/07/2020,MACEDON RANGES,18,8,
26/07/2020,MACEDON RANGES,18,8,
27/07/2020,MACEDON RANGES,20,10,
28/07/2020,MACEDON RANGES,22,12,
29/07/2020,MACEDON RANGES,22,11,
30/07/2020,MACEDON RANGES,25,14,
7/05/2020,MANNINGHAM,29,0,
8/05/2020,MANNINGHAM,29,0,
9/05/2020,MANNINGHAM,29,0,
10/05/2020,MANNINGHAM,29,0,
11/05/2020,MANNINGHAM,29,0,
12/05/2020,MANNINGHAM,29,0,
13/05/2020,MANNINGHAM,29,0,
14/05/2020,MANNINGHAM,29,0,
15/05/2020,MANNINGHAM,29,0,
16/05/2020,MANNINGHAM,29,0,
17/05/2020,MANNINGHAM,28,0,
18/05/2020,MANNINGHAM,28,0,
19/05/2020,MANNINGHAM,28,0,
20/05/2020,MANNINGHAM,28,0,
21/05/2020,MANNINGHAM,28,0,
22/05/2020,MANNINGHAM,30,1,
23/05/2020,MANNINGHAM,29,1,
24/05/2020,MANNINGHAM,29,1,
25/05/2020,MANNINGHAM,29,1,
26/05/2020,MANNINGHAM,29,0,
27/05/2020,MANNINGHAM,29,0,
28/05/2020,MANNINGHAM,29,0,
29/05/2020,MANNINGHAM,29,0,
30/05/2020,MANNINGHAM,29,0,
31/05/2020,MANNINGHAM,30,0,
1/06/2020,MANNINGHAM,30,0,
2/06/2020,MANNINGHAM,30,0,
3/06/2020,MANNINGHAM,30,0,
4/06/2020,MANNINGHAM,30,0,
5/06/2020,MANNINGHAM,30,0,
6/06/2020,MANNINGHAM,30,0,
7/06/2020,MANNINGHAM,30,0,
8/06/2020,MANNINGHAM,30,0,
9/06/2020,MANNINGHAM,30,0,
10/06/2020,MANNINGHAM,30,0,
11/06/2020,MANNINGHAM,30,0,
12/06/2020,MANNINGHAM,30,0,
13/06/2020,MANNINGHAM,31,1,
14/06/2020,MANNINGHAM,31,1,
15/06/2020,MANNINGHAM,31,1,
16/06/2020,MANNINGHAM,31,1,
17/06/2020,MANNINGHAM,32,2,
18/06/2020,MANNINGHAM,33,3,
19/06/2020,MANNINGHAM,33,3,
20/06/2020,MANNINGHAM,33,3,
21/06/2020,MANNINGHAM,33,2,
22/06/2020,MANNINGHAM,33,1,
23/06/2020,MANNINGHAM,33,0,
24/06/2020,MANNINGHAM,33,0,
25/06/2020,MANNINGHAM,33,0,
26/06/2020,MANNINGHAM,33,0,
27/06/2020,MANNINGHAM,33,0,
28/06/2020,MANNINGHAM,33,0,
29/06/2020,MANNINGHAM,33,0,
30/06/2020,MANNINGHAM,34,1,
1/07/2020,MANNINGHAM,34,1,
2/07/2020,MANNINGHAM,35,2,
3/07/2020,MANNINGHAM,36,3,
4/07/2020,MANNINGHAM,39,6,
5/07/2020,MANNINGHAM,39,6,
6/07/2020,MANNINGHAM,39,6,
7/07/2020,MANNINGHAM,41,8,
8/07/2020,MANNINGHAM,44,11,
9/07/2020,MANNINGHAM,44,10,
10/07/2020,MANNINGHAM,49,15,
11/07/2020,MANNINGHAM,50,14,
12/07/2020,MANNINGHAM,53,16,
13/07/2020,MANNINGHAM,54,17,
14/07/2020,MANNINGHAM,63,24,
15/07/2020,MANNINGHAM,65,26,
16/07/2020,MANNINGHAM,71,30,
17/07/2020,MANNINGHAM,73,32,
18/07/2020,MANNINGHAM,75,32,
19/07/2020,MANNINGHAM,78,36,
20/07/2020,MANNINGHAM,79,36,
21/07/2020,MANNINGHAM,82,39,
22/07/2020,MANNINGHAM,83,39,
23/07/2020,MANNINGHAM,89,39,
24/07/2020,MANNINGHAM,90,36,
25/07/2020,MANNINGHAM,93,40,
26/07/2020,MANNINGHAM,94,38,
27/07/2020,MANNINGHAM,97,38,
28/07/2020,MANNINGHAM,99,40,
29/07/2020,MANNINGHAM,101,38,
30/07/2020,MANNINGHAM,106,41,
7/05/2020,MANSFIELD,3,0,
8/05/2020,MANSFIELD,3,0,
9/05/2020,MANSFIELD,3,0,
10/05/2020,MANSFIELD,3,0,
11/05/2020,MANSFIELD,3,0,
12/05/2020,MANSFIELD,3,0,
13/05/2020,MANSFIELD,3,0,
14/05/2020,MANSFIELD,3,0,
15/05/2020,MANSFIELD,3,0,
16/05/2020,MANSFIELD,3,0,
17/05/2020,MANSFIELD,3,0,
18/05/2020,MANSFIELD,3,0,
19/05/2020,MANSFIELD,3,0,
20/05/2020,MANSFIELD,3,0,
21/05/2020,MANSFIELD,3,0,
22/05/2020,MANSFIELD,3,0,
23/05/2020,MANSFIELD,3,0,
24/05/2020,MANSFIELD,3,0,
25/05/2020,MANSFIELD,3,0,
26/05/2020,MANSFIELD,3,0,
27/05/2020,MANSFIELD,3,0,
28/05/2020,MANSFIELD,3,0,
29/05/2020,MANSFIELD,3,0,
30/05/2020,MANSFIELD,3,0,
31/05/2020,MANSFIELD,3,0,
1/06/2020,MANSFIELD,3,0,
2/06/2020,MANSFIELD,3,0,
3/06/2020,MANSFIELD,3,0,
4/06/2020,MANSFIELD,3,0,
5/06/2020,MANSFIELD,3,0,
6/06/2020,MANSFIELD,3,0,
7/06/2020,MANSFIELD,3,0,
8/06/2020,MANSFIELD,3,0,
9/06/2020,MANSFIELD,3,0,
10/06/2020,MANSFIELD,3,0,
11/06/2020,MANSFIELD,3,0,
12/06/2020,MANSFIELD,3,0,
13/06/2020,MANSFIELD,3,0,
14/06/2020,MANSFIELD,3,0,
15/06/2020,MANSFIELD,3,0,
16/06/2020,MANSFIELD,3,0,
17/06/2020,MANSFIELD,3,0,
18/06/2020,MANSFIELD,3,0,
19/06/2020,MANSFIELD,3,0,
20/06/2020,MANSFIELD,3,0,
21/06/2020,MANSFIELD,3,0,
22/06/2020,MANSFIELD,3,0,
23/06/2020,MANSFIELD,3,0,
24/06/2020,MANSFIELD,3,0,
25/06/2020,MANSFIELD,3,0,
26/06/2020,MANSFIELD,3,0,
27/06/2020,MANSFIELD,3,0,
28/06/2020,MANSFIELD,3,0,
29/06/2020,MANSFIELD,3,0,
30/06/2020,MANSFIELD,3,0,
1/07/2020,MANSFIELD,3,0,
2/07/2020,MANSFIELD,3,0,
3/07/2020,MANSFIELD,3,0,
4/07/2020,MANSFIELD,3,0,
5/07/2020,MANSFIELD,3,0,
6/07/2020,MANSFIELD,3,0,
7/07/2020,MANSFIELD,3,0,
8/07/2020,MANSFIELD,3,0,
9/07/2020,MANSFIELD,3,0,
10/07/2020,MANSFIELD,3,0,
11/07/2020,MANSFIELD,3,0,
12/07/2020,MANSFIELD,3,0,
13/07/2020,MANSFIELD,3,0,
14/07/2020,MANSFIELD,3,0,
15/07/2020,MANSFIELD,3,0,
16/07/2020,MANSFIELD,3,0,
